code|barcode_df|description_df|ncm_df|cest_df|cfop_df|icms_cst_df|icms_aliquota_df|icms_aliquota_reduzida_df|protege_df|cbenef_df|piscofins_cst_df|pis_aliquota_df|cofins_aliquota_df|naturezareceita_df|sequencial_df|estado_origem_df|estado_destino_df|sequencial_items_df|barcode_items_df|description_items_df|ncm_items_df|cest_items_df|cfop_items_df|icms_cst_items_df|icms_aliquota_items_df|icms_aliquota_reduzida_items_df|protege_items_df|cbenef_items_df|piscofins_cst_items_df|pis_aliquota_items_df|cofins_aliquota_items_df|naturezareceita_id|status_item|estado_origem_items_df|estado_destino_items_df|sync_at|await_sync_at|sync_validate_at|naturezareceita_items_df|divergent_columns_df
500412|7622210762894|REFRESCO TANG LARANJA DOCINHA 25G|21069010||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7622210762894|REFRESCO TANG LARANJA DOCINHA 25G|21069010||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500413|7892300026629|FUBA MIMOSO FINO SINHA 500G|11022000||5102|20|7|7|0||06|0.0|0.0|0|0|||0|7892300026629|FUBA MIMOSO FINO SINHA 500G|11022000||5102|20|12|7|0|GO821019|06|0.0|0.0|5.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||108|icms_aliquota, cbenef, naturezareceita
500414|7894900550030|DV FRUT UVA PET 1L|22021000|1711100|5102|0|19|19|0||06|0.0|0.0|0|0|||0|7894900550030|DV FRUT UVA PET 1L|22021000|1711100|5102|0|19|19|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500415|7896324400830|FILTRO DE POLIPROPILENO 103 CAJUBA|84219999|0103900|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896324400830|FILTRO DE POLIPROPILENO 103 CAJUBA|84219999|0103900|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500416|7897664171701|SABONETE ALBANY FEMINO AZUL 85GR|34011190|2003400|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7897664171701|SABONETE ALBANY FEMINO AZUL 85GR|34011190|2003400|5102|20|12|7|0|GO821019|06|0.0|0.0|25.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||128|icms_aliquota, cbenef, naturezareceita
500417|7896914000716|PAPEL TOALHA SOCIAL CLEAN 2UN|48189090|2004700|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896914000716|PAPEL TOALHA SOCIAL CLEAN 2UN|48189090|2004700|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500418|7898542022900|HAMBURGUER BOV FRIBOI 56GR GRANEL|16025000|1707906|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898542022900|HAMBURGUER BOV FRIBOI 56GR GRANEL|16025000|1707906|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500419|7896083800025|AGUA SANITARIA QBOA 2L|28289011|1100100|5102|20|7|7|0||01|0.0|0.0|0|0|||0|7896083800025|AGUA SANITARIA QBOA 2L|28289011|1100100|5102|20|12|7|0|GO821019|01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota
500421||PAO DE LEITE KG|19059010|1706000|5102|0|19|19|0||01|0.0|0.0|0|0|||0||PAO DE LEITE KG|19059010|1706000|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500422|7896245709418|SALG MILHO ANELITOS CEBOLA 41G|19041000|1703000|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896245709418|SALG MILHO ANELITOS CEBOLA 41G|19041000|1703000|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500423|7896253401557|WAFER RANCHEIRO MORANGO 78G|19053200|1705700|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896253401557|WAFER RANCHEIRO MORANGO 78G|19053200|1705700|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500426|7897664171725|SABONETE ALBANY FEMININO ROSA 85GR|34011190|2003400|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7897664171725|SABONETE ALBANY FEMININO ROSA 85GR|34011190|2003400|5102|20|12|7|0|GO821019|06|0.0|0.0|25.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||128|icms_aliquota, cbenef, naturezareceita
500427|7898915505016|CIG PALHEI PIRACANJUBA 20UND|24022000|0400100|5405|60|0|0|0||05|0.0|0.0|0|0|||0|7898915505016|CIG PALHEI PIRACANJUBA 20UND|24022000|0400100|5405|60|0|0|0||05|0.0|0.0|12.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||101|naturezareceita
500430|78943261|CIG FREE KENT BOOST(BOX) RED BLEND 20UND|24022000|0400100|5405|60|0|0|0||05|0.0|0.0|0|0|||0|78943261|CIG FREE KENT BOOST(BOX) RED BLEND 20UND|24022000|0400100|5405|60|0|0|0||05|0.0|0.0|12.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||101|naturezareceita
500433|7894900701753|COCA COLA S/A PT 1.5L|22021000|0301001|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7894900701753|COCA COLA S/A PT 1.5L|22021000|0301001|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500434|7897580400053|PAO PARA HOT DOG 500G|19059090|1706200|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7897580400053|PAO PARA HOT DOG 500G|19059090|1706200|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500435|7898212400205|GELO CUBO 7KG|22019000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898212400205|GELO CUBO 7KG|22019000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500436|7896808300052|CAFE BIBO MOIDO 250G|09012100|1709601|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7896808300052|CAFE BIBO MOIDO 250G|09012100|1709601|5102|20|12|7|0|GO821019|06|0.0|0.0|20.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||123|icms_aliquota, cbenef, naturezareceita
500437|7891079011485|NISSIN LAMEN HOT CALABRESA 85G|19023000|1704701|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7891079011485|NISSIN LAMEN HOT CALABRESA 85G|19023000|1704701|5102|20|12|7|0|GO821019|06|0.0|0.0|16.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||119|icms_aliquota, cbenef, naturezareceita
500438|7896058257274|BISC DANIX RECH CHOCO CHOCO 130GR|19053100|1705300|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896058257274|BISC DANIX RECH CHOCO CHOCO 130GR|19053100|1705300|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500439|7891000089231|PRESTIGIO BISCOITO RECHEADO 140GR|19053100|1705300|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891000089231|PRESTIGIO BISCOITO RECHEADO 140GR|19053100|1705300|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500440|7896090100118|LA ACO ASSOLAN 10% DESC 8UN 60G|73231000|1101100|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896090100118|LA ACO ASSOLAN 10% DESC 8UN 60G|73231000|1101100|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500441|7896253401540|WAFER RANCHEIRO LIMAO 78G|19053200|1705700|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896253401540|WAFER RANCHEIRO LIMAO 78G|19053200|1705700|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500442|070330183575|CANETA BIC CRISTAL FINA AZUL|96081000|1902700|5102|20|12|12|0||01|0.0|0.0|0|0|||0|070330183575|CANETA BIC CRISTAL FINA AZUL|96081000|1902700|5102|20|19|12|0|GO821022|01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota
500444|7896071025508|SALG SKINY 38G CLASSICO NATURAL|19041000|1703000|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896071025508|SALG SKINY 38G CLASSICO NATURAL|19041000|1703000|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500445|7891008116779|PASTILHA GAROTO 17GR MENTA|17049020||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891008116779|PASTILHA GAROTO 17GR MENTA|17049020||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500447|7891035800214|LIMP VEJA 500ML M USO ORIGINAL 10%DESC|34025000|1100700|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891035800214|LIMP VEJA 500ML M USO ORIGINAL 10%DESC|34025000|1100700|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500448|7896098909751|SABAO PO TIXAN MACIEZ CT 800G|34025000|1100400|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896098909751|SABAO PO TIXAN MACIEZ CT 800G|34025000|1100400|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500449|7897534826335|LAVA LOUCAS AZULIM MACA 500ML|34029039|1100700|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7897534826335|LAVA LOUCAS AZULIM MACA 500ML|34029039|1100700|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500450|7896797900059|OVOS SOUZA LIMA VERM 30UN PVC|04072100||5102|40|0|0|0||06|0.0|0.0|0|0|||0|7896797900059|OVOS SOUZA LIMA VERM 30UN PVC|04072100||5102|40|0|0|0|GO811010|06|0.0|0.0|15.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||117|cbenef, naturezareceita
500451|78602731|CHOC FERRERO KINDER JOY 20GR|18069000|1700900|5102|0|19|19|0||01|0.0|0.0|0|0|||0|78602731|CHOC FERRERO KINDER JOY 20GR|18069000|1700900|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500452|7622300861919|REFRESCO TANG LIMAO 25G|21069010||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7622300861919|REFRESCO TANG LIMAO 25G|21069010||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500454|7622300830151|BISC RECH OREO 90GR ORIGINAL|19053100|1705300|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7622300830151|BISC RECH OREO 90GR ORIGINAL|19053100|1705300|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500455|7896077039172|BISCOITO DOCE SUPER 200G|19059090|1703102|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896077039172|BISCOITO DOCE SUPER 200G|19059090|1703102|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500456|7891079012963|MAC NISSIN LAM COSTELA 85G|19023000|1704701|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7891079012963|MAC NISSIN LAM COSTELA 85G|19023000|1704701|5102|20|12|7|0|GO821019|06|0.0|0.0|16.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||119|icms_aliquota, cbenef, naturezareceita
500460|7891193010302|PAO INTEGRAL SEVEN BOYS 450G|19059010|1706000|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891193010302|PAO INTEGRAL SEVEN BOYS 450G|19059010|1706000|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500461|7898550725251|MIUDOS DE PORCO P/RABO/ORELHA KG|02064900|1708400|5102|0|12|12|0||06|0.0|0.0|0|0|||0|7898550725251|MIUDOS DE PORCO P/RABO/ORELHA KG|02064900|1708400|5102|0|12|12|0||06|0.0|0.0|18.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||121|naturezareceita
500462|7892840808051|GATORADE UVA 500 ML|22029900|0301500|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7892840808051|GATORADE UVA 500 ML|22029900|0301500|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500463|7896185602374|FAR.TIA NENA PP 1KG|11010010|1704411|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7896185602374|FAR.TIA NENA PP 1KG|11010010|1704411|5102|20|12|7|0|GO821019|06|0.0|0.0|8.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||113|icms_aliquota, cbenef, naturezareceita
500464|7891164005177|APRESUNTADO OLHOS D`AGUA|16024900|1707907|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891164005177|APRESUNTADO OLHOS D`AGUA|16024900|1707907|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500466|7898601690071|ALHO ESMERALDA 150G|07032090||5102|0|19|19|0||06|0.0|0.0|0|0|||0|7898601690071|ALHO ESMERALDA 150G|07032090||5102|0|19|19|0||06|0.0|0.0|14.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||116|naturezareceita
500467|7891079011775|MAC NISSIN LAM PICANHA 85G LAPI|19023000|1704701|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7891079011775|MAC NISSIN LAM PICANHA 85G LAPI|19023000|1704701|5102|20|12|7|0|GO821019|06|0.0|0.0|16.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||119|icms_aliquota, cbenef, naturezareceita
500468|7897664171749|SABONETE ALBANY HOMEN LARANJA 85GR|34011190|2003400|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7897664171749|SABONETE ALBANY HOMEN LARANJA 85GR|34011190|2003400|5102|20|12|7|0|GO821019|06|0.0|0.0|25.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||128|icms_aliquota, cbenef, naturezareceita
500469|7897184001052|AGUA TONICA MINEIRO 269ML LATA|22021000|0301002|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7897184001052|AGUA TONICA MINEIRO 269ML LATA|22021000|0301002|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500471|78900516|CIG ROTHMANS BLUE BOX 20UN|24022000|0400100|5405|60|0|0|0||05|0.0|0.0|0|0|||0|78900516|CIG ROTHMANS BLUE BOX 20UN|24022000|0400100|5405|60|0|0|0||05|0.0|0.0|12.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||101|naturezareceita
500472|7896808300113|CAFE TIKERO MOIDO 250G|09012100|1709600|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7896808300113|CAFE TIKERO MOIDO 250G|09012100|1709600|5102|20|12|7|0|GO821019|06|0.0|0.0|20.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||123|icms_aliquota, cbenef, naturezareceita
500473|7892840812423|H2OH LIMAO C/GAS PET 500ML|22021000|0301001|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7892840812423|H2OH LIMAO C/GAS PET 500ML|22021000|0301001|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500475|7896077039165|BISCOITO POLVILHO AZEDO 200G|19059090|1703102|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896077039165|BISCOITO POLVILHO AZEDO 200G|19059090|1703102|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500476|7896581800794|ALCOOL SOL 70% 500ML|38089419||5102|0|19|19|0||04|0.0|0.0|0|0|||0|7896581800794|ALCOOL SOL 70% 500ML|38089419||5102|0|19|19|0||04|0.0|0.0|9.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||001|naturezareceita
500477|7891149108282|SUKITA PET 200ML|22021000|0301001|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7891149108282|SUKITA PET 200ML|22021000|0301001|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500479|7896902209114|ACETONA FARMAX 100ML|33043000|2001200|5102|0|21|21|0||04|0.0|0.0|0|0|||0|7896902209114|ACETONA FARMAX 100ML|33043000|2001200|5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|naturezareceita
500480|78944343|CIG LUCKY STRIKE DOUBLE ICE KS NR CL 20UND|24022000|0400100|5405|60|0|0|0||05|0.0|0.0|0|0|||0|78944343|CIG LUCKY STRIKE DOUBLE ICE KS NR CL 20UND|24022000|0400100|5405|60|0|0|0||05|0.0|0.0|12.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||101|naturezareceita
500482|7898080640628|LEITE UHT SEMI DESNATADO C/TAMPA 1L ITALAC|04011010|1701600|5102|0|12|12|0||06|0.0|0.0|0|0|||0|7898080640628|LEITE UHT SEMI DESNATADO C/TAMPA 1L ITALAC|04011010|1701600|5102|0|12|12|0||06|0.0|0.0|6.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||110|naturezareceita
500483|7896102509410|MOLHO PRONTO QUERO 340GR SACHE TRAD|21032010|1704100|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896102509410|MOLHO PRONTO QUERO 340GR SACHE TRAD|21032010|1704100|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500485|7898341430036|DV+PESSEGO 1L|22029900|1711200|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898341430036|DV+PESSEGO 1L|22029900|1711200|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500486|7892840818876|ACHOC TODDY ORIG SACHE 620G|18069000|1700600|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7892840818876|ACHOC TODDY ORIG SACHE 620G|18069000|1700600|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500487|7896808300359|CAFE BIBO TORRADO EM GRAO 500GR|09012100|1709602|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7896808300359|CAFE BIBO TORRADO EM GRAO 500GR|09012100|1709602|5102|20|12|7|0|GO821019|06|0.0|0.0|20.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||123|icms_aliquota, cbenef, naturezareceita
500488|7893000004832|MORTADELA DEFUMADA SADIA|16010000|1707800|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7893000004832|MORTADELA DEFUMADA SADIA|16010000|1707800|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500491|7891962036090|BISCOITO VISCONTI RECHEADO MORANGO 125G|19053100|1705300|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891962036090|BISCOITO VISCONTI RECHEADO MORANGO 125G|19053100|1705300|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500492|7891991006088|BOHEMIA NOVA EMBALAGEM LATA 350ML|22030000|0302103|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7891991006088|BOHEMIA NOVA EMBALAGEM LATA 350ML|22030000|0302103|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500493|7898215151814|BL PIRAKIDS CHOCOLATE 1L|22029900|1711500|5102|0|19|19|0||06|0.0|0.0|0|0|||0|7898215151814|BL PIRAKIDS CHOCOLATE 1L|22029900|1711500|5102|0|19|19|0||06|0.0|0.0|6.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||110|naturezareceita
500494|78600027|PASTILHA TIC TAC LARANJA 16GR|17049020||5102|0|19|19|0||01|0.0|0.0|0|0|||0|78600027|PASTILHA TIC TAC LARANJA 16GR|17049020||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500495|7898268440903|FEIJAO PRETO FILETTO 1KG|07133319||5102|20|7|7|0||06|0.0|0.0|0|0|||0|7898268440903|FEIJAO PRETO FILETTO 1KG|07133319||5102|20|12|7|0|GO821010|06|0.0|0.0|4.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||105|icms_aliquota, cbenef, naturezareceita
500496|7896077039189|BOLACHA DE NATA SUPER 230G|19059020|1705602|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896077039189|BOLACHA DE NATA SUPER 230G|19059020|1705602|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500497|7897395020170|CERV PETRA PRE ESCURA LN 355ML|22030000|0302100|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7897395020170|CERV PETRA PRE ESCURA LN 355ML|22030000|0302100|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500499|7894904001958|SUAN CONGELADA  BONASA|02032900|1708701|5102|0|12|12|0||06|0.0|0.0|0|0|||0|7894904001958|SUAN CONGELADA  BONASA|02032900|1708701|5102|0|12|12|0||06|0.0|0.0|18.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||121|naturezareceita
500501|7896212911714|MAC SEMOLA CRISTAL PADRE NOSSO 500G|19021900|1704904|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7896212911714|MAC SEMOLA CRISTAL PADRE NOSSO 500G|19021900|1704904|5102|20|12|7|0|GO821019|06|0.0|0.0|16.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||119|icms_aliquota, cbenef, naturezareceita
500502|7891000072950|IOG NATURAL TRAD 170G|04032000|1702100|5102|0|12|12|0||06|0.0|0.0|0|0|||0|7891000072950|IOG NATURAL TRAD 170G|04032000|1702100|5102|0|12|12|0||06|0.0|0.0|6.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||110|naturezareceita
500503|7896077039028|BISC POLVILHO AZEDO 100G|19059090|1703102|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896077039028|BISC POLVILHO AZEDO 100G|19059090|1703102|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500504|7894900180541|SCHW CITRUS PT 1.5L|22021000|0301001|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7894900180541|SCHW CITRUS PT 1.5L|22021000|0301001|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
500506|7897580400077|BISNAGUINHA 300G|19059090|1706200|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7897580400077|BISNAGUINHA 300G|19059090|1706200|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500507|7898909066011|EXTRATO TOMATE GOIALLI 340GR|20029000|1704000|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898909066011|EXTRATO TOMATE GOIALLI 340GR|20029000|1704000|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500508|7897534822108|LAVA LOUCAS AZULIM CLEAR 500ML|34029039|1100700|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7897534822108|LAVA LOUCAS AZULIM CLEAR 500ML|34029039|1100700|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
500510|7622210564337|CHICLE TRIDENT CEREJA BLACK 8G|21069050||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7622210564337|CHICLE TRIDENT CEREJA BLACK 8G|21069050||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
