code|await_sync_at|barcode|cbenef|cest|cfop|cofins_aliquota|description|divergent_columns|estado_destino|estado_origem|icms_aliquota|icms_aliquota_reduzida|icms_cst|naturezareceita|naturezareceita_id|ncm|pis_aliquota|piscofins_cst|protege|sequencial|status_item|sync_at|sync_validate_at
503968|2024-10-28 18:04:58.498525+00:00|7891150018754||2002100|5102|0.0|CO TRESEMM HID PROFUNDA 400ML|naturezareceita|||21|21|0|0|10.0|33059000|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
503969|2024-10-28 18:04:58.498525+00:00|7898405065099|||5102|0.0|MBLPIR TOPFLASH LANTERNA|pis_aliquota, cofins_aliquota|||19|19|0|0||17049020|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503970|2024-10-28 18:04:58.498525+00:00|7890003022429||1005800|5102|0.0|PARAFUSO PHILIPS 3.8X30 C/BUCHA 06 5X1 AA|pis_aliquota, cofins_aliquota|||19|19|0|0||73181400|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503971|2024-10-28 18:04:58.498525+00:00|7891700012102||1703500|5102|0.0|TEMPERO ARISCO 300GR ALHO SAL|pis_aliquota, cofins_aliquota|||19|19|0|0||21039021|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503973|2024-10-28 18:04:58.498525+00:00|4005808310999||2002901|5102|0.0|NIVEA LOCAO BODY LOTION 200ML|naturezareceita|||21|21|0|0|10.0|33072090|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
503974|2024-10-28 18:04:58.498525+00:00|7898243584233|||5102|0.0|SACO P LIXO CRYSTAL PACK ROLL PTO 100LT|pis_aliquota, cofins_aliquota|||19|19|0|0||71132000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503975|2024-10-28 18:04:58.498525+00:00|7896808300335||1709600|5102|0.0|CAFE BULE DE OURO 500G|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|20.0|09012100|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
503976|2024-10-28 18:04:58.498525+00:00|7891360483885|||5102|0.0|GRAFITE F CASTELL 0.5 LV14 PG12 C/24 MINAS|pis_aliquota, cofins_aliquota|||19|19|0|0||96092000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503977|2024-10-28 18:04:58.498525+00:00|7891048061701||1704600|5102|0.0|BOLO DR OETKER COCO 450G|pis_aliquota, cofins_aliquota|||19|19|0|0||19012090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503978|2024-10-28 18:04:58.498525+00:00|7890003922712||1005700|5102|0.0|PREGO 12X12 20X1|pis_aliquota, cofins_aliquota|||19|19|0|0||73170090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503979|2024-10-28 18:04:58.498525+00:00|7898621080708|||5102|0.0|PANO MICROFIBRA 39X59CM .|pis_aliquota, cofins_aliquota|||19|19|0|0||63071000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503980|2024-10-28 18:04:58.498525+00:00|7891048061787||1704606|5102|0.0|BOLO DR OETKER AIPIM CREMOSO 450G|pis_aliquota, cofins_aliquota|||19|19|0|0||19012090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503981|2024-10-28 18:04:58.498525+00:00|7897217403709||2005800|5102|0.0|JADE ESC POP MAX MACIA REF030|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|10.0|96032100|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
503982|2024-10-28 18:04:58.498525+00:00|7891141031717||0200700|5102|0.0|BEB KEEP COOLER CLASSIC 275ML ACAI+HIBISCO|pis_aliquota, cofins_aliquota|||27|27|0|0||22060090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503983|2024-10-28 18:04:58.498525+00:00|7892300002395||1707400|5102|0.0|OLEO COMP OREGANO SINHA PET 250ML|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota|||7|7|20|0||15179010|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503984|2024-10-28 18:04:58.498525+00:00|7897476618012|||5102|0.0|APONTADORES C/DEPOSITO TRIS SU-887 RETANG|pis_aliquota, cofins_aliquota|||19|19|0|0||82141000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503985|2024-10-28 18:04:58.498525+00:00|7891035012501||1100100|5102|0.0|ANIL LIQUIDO COLMAN 200ML|pis_aliquota, cofins_aliquota|||19|19|0|0||32064100|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503986|2024-10-28 18:04:58.498525+00:00|7896111919552||2001200|5102|0.0|ESMALTE IMPALA PEROLADO LUA SM (REF.257)|naturezareceita|||21|21|0|0|10.0|33043000|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
503987|2024-10-28 18:04:58.498525+00:00|7892300003149|||5102|0.0|SOPAO SINHA FEIJAO COM BACON 90G|pis_aliquota, cofins_aliquota|||19|19|0|0||21041021|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503988|2024-10-28 18:04:58.498525+00:00|7891040149483|||5102|0.0|FITA ADESIVA DUREX 3M 18MMX50M|pis_aliquota, cofins_aliquota|||19|19|0|0||39191010|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503989|2024-10-28 18:04:58.498525+00:00|7896007200504||1301300|5102|0.0|PRESERVATIVO BLOWTEX ELITE 3UN|cbenef, pis_aliquota, cofins_aliquota|||0|0|40|0||40141000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503990|2024-10-28 18:04:58.498525+00:00|7896009711015|||5102|0.0|PILHA RAYOVAC MED SM 2X1 10198|pis_aliquota, cofins_aliquota|||19|19|0|0||85061020|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503991|2024-10-28 18:04:58.498525+00:00|7896520028623||1711200|5102|0.0|NECTAR GOIABA LAFRUIT 1LT|pis_aliquota, cofins_aliquota|||19|19|0|0||22029900|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503992|2024-10-28 18:04:58.498525+00:00|7896007866625||1700400|5102|0.0|COBERTURA KENKO CHOCOLATE 250G|pis_aliquota, cofins_aliquota|||19|19|0|0||18069000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503993|2024-10-28 18:04:58.498525+00:00|7896773900882||1702300|5102|0.0|REQUEI.CR. LIGHT 200G COMP.|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|7.0|04061090|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
503994|2024-10-28 18:04:58.498525+00:00|7896256040357|||5102|0.0|SEMENTE DE LINHACA KODILAR 200G|pis_aliquota, cofins_aliquota|||19|19|0|0||12040090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503995|2024-10-28 18:04:58.498525+00:00|7899026423398||2001200|5102|0.0|ESM COLORAMA BL BATIDA DE COCO 8ML|naturezareceita|||21|21|0|0|10.0|33043000|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
503996|2024-10-28 18:04:58.498525+00:00|7898293493899||2002000|5102|0.0|BIOHAIR HIDRACTIVE CREME DE PENTEAR OLEO DE COCO 300G|naturezareceita|||21|21|0|0|10.0|33059000|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
503997|2024-10-28 18:04:58.498525+00:00|7891025115915||1702100|5102|0.0|DANONINHO LEITE FERMENTADO 75G|naturezareceita|||19|19|0|0|6.0|04039000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
503998|2024-10-28 18:04:58.498525+00:00|7891035001475||1100700|5102|0.0|ALVEJANTE VANISH 120GR PINK SACHE|pis_aliquota, cofins_aliquota|||19|19|0|0||34025000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503999|2024-10-28 18:04:58.498525+00:00|7896098903308|||5102|0.0|DBS PINHO YPE TRADICAO FR 1L|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota|||7|7|20|0||38089419|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504000|2024-10-28 18:04:58.498525+00:00|7896058598537||1703300|5102|0.0|AM DORI COM SHOYU SAKURA 60GR|pis_aliquota, cofins_aliquota|||19|19|0|0||20081100|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504001|2024-10-28 18:04:58.498525+00:00|7898908466010|||5102|0.0|LIXA DE SILICONE DEPIL SAFE|pis_aliquota, cofins_aliquota|||19|19|0|0||68053090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504002|2024-10-28 18:04:58.498525+00:00|7894650182208|||5102|0.0|PATO GERMINEX LIMP SAN MAR L750P500ML|pis_aliquota, cofins_aliquota|||19|19|0|0||38089419|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504004|2024-10-28 18:04:58.498525+00:00|7891150025288||1100800|5102|0.0|AMACIANTE CONFORT 500ML CONC HYDRA SERUM|pis_aliquota, cofins_aliquota|||19|19|0|0||38099190|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504005|2024-10-28 18:04:58.498525+00:00|7891999948908||1703900|5102|0.0|MAIONESE  POUCH VIGOR 200GR|pis_aliquota, cofins_aliquota|||19|19|0|0||21039011|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504007|2024-10-28 18:04:58.498525+00:00|7891000359211||1705800|5102|0.0|KIT KAT CAPPUCCINO 41.5GR|pis_aliquota, cofins_aliquota|||19|19|0|0||19053200|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504008|2024-10-28 18:04:58.498525+00:00|7890002016795||1007900|5102|0.0|TORNEIRA PIA 15CM 1/2|pis_aliquota, cofins_aliquota|||19|19|0|0||84818019|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504009|2024-10-28 18:04:58.498525+00:00|7891150034365|||5102|0.0|LIMP CIF 500ML CREM LIMP PROF LARANJA|pis_aliquota, cofins_aliquota|||19|19|0|0||34054000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504010|2024-10-28 18:04:58.498525+00:00|7898601691221|||5102|0.0|SAL COM LIMAO GARRAFA 140G|pis_aliquota, cofins_aliquota|||19|19|0|0||25010020|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504011|2024-10-28 18:04:58.498525+00:00|7898684170125||2006400|5405|0.0|BARBEADOR TRADICIONAL|pis_aliquota, cofins_aliquota|||0|0|60|0||82121020|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504012|2024-10-28 18:04:58.498525+00:00|7892300002623||1707400|5102|0.0|OLEO COMP ERVAS LIMAO PET 250ML|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota|||7|7|20|0||15179010|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504014|2024-10-28 18:04:58.498525+00:00|7896256040791||1703000|5102|0.0|GRANOLA CASTANHAS NOBRES KODILAR 300G|pis_aliquota, cofins_aliquota|||19|19|0|0||19041000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504015|2024-10-28 18:04:58.498525+00:00|7898016920763||1709200|5102|0.0|AZEITONA VERDE FAT IMPERADOR 280G|pis_aliquota, cofins_aliquota|||19|19|0|0||20057000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504016|2024-10-28 18:04:58.498525+00:00|7897946400543||0200500|5102|0.0|BEB CATUABA RACA 970ML|pis_aliquota, cofins_aliquota|||27|27|0|0||22051000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504017|2024-10-28 18:04:58.498525+00:00|7890002012377||1000600|5102|0.0|LUVA LL 25MM|pis_aliquota, cofins_aliquota|||19|19|0|0||39174090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504018|2024-10-28 18:04:58.498525+00:00|7896008910112|||5102|0.0|BARALHO COPAG 139|pis_aliquota, cofins_aliquota|||19|19|0|0||95044000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504019|2024-10-28 18:04:58.498525+00:00|7896045104482||1711500|5102|0.0|BEBIDA LACT 3C CAPP PINGADO PET 260ML|naturezareceita|||19|19|0|0|6.0|22029900|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
504020|2024-10-28 18:04:58.498525+00:00|7898073780041||2003201|5102|0.0|CERA EPHYGENY POTE CAMOMILA 300G|naturezareceita|||21|21|0|0|10.0|33079000|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
504021|2024-10-28 18:04:58.498525+00:00|7891515439118||1707900|5102|0.0|PEDACOS PTO FGO EMP ISC TRD 300G SD|pis_aliquota, cofins_aliquota|||19|19|0|0||16023230|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504022|2024-10-28 18:04:58.498525+00:00|7896042029771|||5102|0.0|RODINHO P/PIA 13 CM|pis_aliquota, cofins_aliquota|||19|19|0|0||39249000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504023|2024-10-28 18:04:58.498525+00:00|7898016920473|||5102|0.0|COGUMELO FATIADO IMPERADOR VD 100G|pis_aliquota, cofins_aliquota|||19|19|0|0||20031000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504024|2024-10-28 18:04:58.498525+00:00|7898329440491|||5102|0.0|VASSOURA AVANCO 1000|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota|||7|7|20|0||96039000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504025|2024-10-28 18:04:58.498525+00:00|7891000337196||1702100|5102|0.0|MOLICO IOG POLPA MORANGO 90GR|naturezareceita|||12|12|0|0|6.0|04032000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
504026|2024-10-28 18:04:58.498525+00:00|7891035012204||1100100|5102|0.0|ANIL IMPERIAL 4X1|pis_aliquota, cofins_aliquota|||19|19|0|0||34025000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504027|2024-10-28 18:04:58.498525+00:00|7896037917243||0202400|5102|0.0|VINHO TINTO SUAVE QUINTA DO MORGADO 269ML|pis_aliquota, cofins_aliquota|||27|27|0|0||22042100|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504028|2024-10-28 18:04:58.498525+00:00|7898900129043||1200400|5102|0.0|PINO MULTIPLICADOR 3 VIAS BIPOLAR|pis_aliquota, cofins_aliquota|||19|19|0|0||85366910|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504029|2024-10-28 18:04:58.498525+00:00|7890002016825||1007900|5102|0.0|TORNEIRA TANQUE 10CM 3/4|pis_aliquota, cofins_aliquota|||19|19|0|0||84818019|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504030|2024-10-28 18:04:58.498525+00:00|7891035285189||1100700|5102|0.0|LIMP VEJA LIMP PESA ORI 20% DE DESC|pis_aliquota, cofins_aliquota|||19|19|0|0||34025000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504031|2024-10-28 18:04:58.498525+00:00|7898919412327||2002901|5102|0.0|LEITE HID MONANGE 200ML FLOR DE LAVANDA|naturezareceita|||21|21|0|0|10.0|33072090|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
504032|2024-10-28 18:04:58.498525+00:00|7896256042436||1709500|5102|0.0|BARRINHA DE NUT`S SEMENTES S/GLUTENKODILA 25G|pis_aliquota, cofins_aliquota|||19|19|0|0||20081900|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504033|2024-10-28 18:04:58.498525+00:00|7896005212936||1704905|5102|0.0|MAC PETYBOM LASAAGNA DIR FORNO INT 200GR|naturezareceita|||19|19|0|0|16.0|19021900|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
504034|2024-10-28 18:04:58.498525+00:00|7897256700722||1702200|5102|0.0|CALU COALHADA INTEGRAL GF 900GR|pis_aliquota, cofins_aliquota|||19|19|0|0||04039000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504035|2024-10-28 18:04:58.498525+00:00|7500435156981||1100800|5102|0.0|AMACIANTE DOWNY 500ML CONC SENSITIVE HIPOALE|pis_aliquota, cofins_aliquota|||19|19|0|0||38099190|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504036|2024-10-28 18:04:58.498525+00:00|7891035215605||1100700|5102|0.0|LIMP VEJA 500ML DESENG LIMAO REFIL|pis_aliquota, cofins_aliquota|||19|19|0|0||34025000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504037|2024-10-28 18:04:58.498525+00:00|7896523100395|||5102|0.0|CORANTE ALIMENT.LIQ VERMELHO (BLISTER) 10ML|pis_aliquota, cofins_aliquota|||19|19|0|0||32041830|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504039|2024-10-28 18:04:58.498525+00:00|7896292050037|||5102|0.0|MAGRO REF MANGA 8G|pis_aliquota, cofins_aliquota|||19|19|0|0||21069010|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504040|2024-10-28 18:04:58.498525+00:00|7897282300408||1702900|5102|0.0|DOCE CAIXINHA LEITE C/ COCO 300G|pis_aliquota, cofins_aliquota|||19|19|0|0||19019020|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504041|2024-10-28 18:04:58.498525+00:00|7894900087116||1711500|5102|0.0|ADES 200ML PESSEGO|pis_aliquota, cofins_aliquota|||19|19|0|0||22029900|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504042|2024-10-28 18:04:58.498525+00:00|7890006003074|||5102|0.0|LIXA DE PVC|pis_aliquota, cofins_aliquota|||19|19|0|0||68053090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504043|2024-10-28 18:04:58.498525+00:00|7896181701293|||5102|0.0|PACOCA ROLHA TRADICIONAL POTE 210GR|pis_aliquota, cofins_aliquota|||19|19|0|0||17049090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504044|2024-10-28 18:04:58.498525+00:00|7898324005176||0900500|5405|0.0|LAMPADA SUPERLED OURO 9W BIV 6500K|pis_aliquota, cofins_aliquota|||0|0|60|0||85395200|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504045|2024-10-28 18:04:58.498525+00:00|7896225700565||1704903|5102|0.0|7896|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|16.0|19021900|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
504046|2024-10-28 18:04:58.498525+00:00|7896051130284||1701200|5102|0.0|LEITE PO INTEGRAL VIT LATA 400G|naturezareceita|||19|19|0|0|6.0|04022110|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
504047|2024-10-28 18:04:58.498525+00:00|7897959811589|||5102|0.0|GENGIBRE PO 20G|pis_aliquota, cofins_aliquota|||19|19|0|0||09101100|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504048|2024-10-28 18:04:58.498525+00:00|7891182016223||2002200|5102|0.0|TINT KOLESTON COLOR 20 PRETO|naturezareceita|||21|21|0|0|10.0|33059000|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
504049|2024-10-28 18:04:58.498525+00:00|7909690229186|||5102|0.0|SAND HAV COLOR PINK 37/38|pis_aliquota, cofins_aliquota|||19|19|0|0||64022000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504050|2024-10-28 18:04:58.498525+00:00|7891022471007|||5102|0.0|SAPOLIO RADIUM PEDRA 200GR|pis_aliquota, cofins_aliquota|||19|19|0|0||34054000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504051|2024-10-28 18:04:58.498525+00:00|7891035216107||1100700|5102|0.0|LIMP VEJA 500ML COZIN DESEN LAR GAT|pis_aliquota, cofins_aliquota|||19|19|0|0||34025000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504052|2024-10-28 18:04:58.498525+00:00|7898377661718||0301500|5405|0.0|ISOT TNT LIMAO PET 500ML|naturezareceita|||0|0|60|0|30.0|22029900|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
504053|2024-10-28 18:04:58.498525+00:00|7891150086517||1100400|5102|0.0|SABAO PO BRILHANTE 16KG DELICADEZA TOTAL|pis_aliquota, cofins_aliquota|||19|19|0|0||34025000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504054|2024-10-28 18:04:58.498525+00:00|7896094910959|||5102|0.0|ADOCANTE LIQ ZERO CAL 200ML|pis_aliquota, cofins_aliquota|||19|19|0|0||21069090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504055|2024-10-28 18:04:58.498525+00:00|7897794900011||2004600|5102|0.0|GUARDANAPO PEROLA 13X14 C/2000|pis_aliquota, cofins_aliquota|||19|19|0|0||48183000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504056|2024-10-28 18:04:58.498525+00:00|7891134001826||2003400|5102|0.0|SAB SENADOR SPORT 130G|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|25.0|34011190|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
504057|2024-10-28 18:04:58.498525+00:00|7896566950100|||5102|0.0|PANO DE CHAO MULTIUSO MICRFIBRA 75X50CM|pis_aliquota, cofins_aliquota|||19|19|0|0||63071000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504058|2024-10-28 18:04:58.498525+00:00|7897089700166||1703500|5102|0.0|COLORAL PURO 50GR|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota|||12|12|20|0||21041011|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504059|2024-10-28 18:04:58.498525+00:00|7894650013908||1100700|5102|0.0|MM COZIN LAR SQUEEZE 20%DESC|pis_aliquota, cofins_aliquota|||19|19|0|0||34025000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504060|2024-10-28 18:04:58.498525+00:00|7893694030315||2002000|5102|0.0|GEL CAPILAR KANECHON VERDE 230G|naturezareceita|||21|21|0|0|10.0|33059000|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
504061|2024-10-28 18:04:58.498525+00:00|7895144208442|||5102|0.0|MTS STICK FANTA LARANJA 38G|pis_aliquota, cofins_aliquota|||19|19|0|0||17049020|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504062|2024-10-28 18:04:58.498525+00:00|78925472||2002800|5102|0.0|DR REXONA MASC INVISIBLE 50GR|naturezareceita|||21|21|0|0|10.0|33072010|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
504063|2024-10-28 18:04:58.498525+00:00|7891176117875||2002100|5102|0.0|NEUTROX CONDICIONADOR XTREME HIDR RECONT 300M|naturezareceita|||21|21|0|0|10.0|33059000|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
504064|2024-10-28 18:04:58.498525+00:00|7896506000032|||5102|0.0|BARATICIDA TIAU 100ML TIAU|pis_aliquota, cofins_aliquota|||19|19|0|0||38089119|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504065|2024-10-28 18:04:58.498525+00:00|7891025121626||1711500|5102|0.0|DANONE POLPA MORANGO 510G|naturezareceita|||19|19|0|0|6.0|22029900|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
504066|2024-10-28 18:04:58.498525+00:00|7891150086500||1100400|5102|0.0|SABAO PO BRILHANTE 800G SAC DELICADEZA TOTAL|pis_aliquota, cofins_aliquota|||19|19|0|0||34025000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504067|2024-10-28 18:04:58.498525+00:00|7899465200727||1711100|5102|0.0|ALEGRIA FRUIT UVA 310ML|pis_aliquota, cofins_aliquota|||19|19|0|0||22021000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504068|2024-10-28 18:04:58.498525+00:00|7891035040580||1100700|5102|0.0|ALVEJANTE VANISH 1.5LT PINK +WHI25% DESC|pis_aliquota, cofins_aliquota|||19|19|0|0||34025000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504069|2024-10-28 18:04:58.498525+00:00|7898040080563||1707600|5102|0.0|SALAME TP ITALIANO FAT BOUA 100GR|pis_aliquota, cofins_aliquota|||19|19|0|0||16010000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504071|2024-10-28 18:04:58.498525+00:00|7891150055605||2002800|5102|0.0|DA REXONA MASC TORCEDOR FANATICO 90GR|naturezareceita|||21|21|0|0|10.0|33072010|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
504072|2024-10-28 18:04:58.498525+00:00|7891010245603||2004900|5102|0.0|ABSORVENTE OB INTERNO PROCOMFORT MEDIO 8UN|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota|||7|7|20|0||96190000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504073|2024-10-28 18:04:58.498525+00:00|7896098813737||1301200|5102|0.0|LUVA MUCAMBO 137 AZUL XG|pis_aliquota, cofins_aliquota|||19|19|0|0||40151900|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504074|2024-10-28 18:04:58.498525+00:00|7891182016285||2002200|5102|0.0|TINT KOLESTON 60 LOURO ESCURO|naturezareceita|||21|21|0|0|10.0|33059000|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
504075|2024-10-28 18:04:58.498525+00:00|7891988037989|||5102|0.0|PULVERIZADOR GUARANY ULTRAJET VERDE 500ML|pis_aliquota, cofins_aliquota|||19|19|0|0||84248990|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504076|2024-10-28 18:04:58.498525+00:00|7896245701832||1707905|5102|0.0|SALG TRIGO TORRESMICOS BACON 45G|pis_aliquota, cofins_aliquota|||19|19|0|0||16024900|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504077|2024-10-28 18:04:58.498525+00:00|7896026800723||2004200|5102|0.0|PAPEL HIG PALOMA 60MT NEUTRO 12ROLOS|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|27.0|48181000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
504078|2024-10-28 18:04:58.498525+00:00|78921498|||5102|0.0|FITA P/EMBAL 3M SCOTCH 45MMX45M MARRON|pis_aliquota, cofins_aliquota|||19|19|0|0||39191010|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504079|2024-10-28 18:04:58.498525+00:00|7891167022034||1708100|5102|0.0|GDC FILE SARDINHA 125G MOLHO TOMATE|pis_aliquota, cofins_aliquota|||19|19|0|0||16041310|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504080|2024-10-28 18:04:58.498525+00:00|7898293496081||2002000|5102|0.0|BIOHAIR HIDRACTIVE CREME DE PENTEAR OLEO DE RICINO 300G|naturezareceita|||21|21|0|0|10.0|33059000|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
504081|2024-10-28 18:04:58.498525+00:00|7897534800601|||5102|0.0|DESINF.VOREL JASMIM 2L|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota|||7|7|20|0||38089419|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504082|2024-10-28 18:04:58.498525+00:00|7892300002630||1707400|5102|0.0|OLEO COMP MANJERICAO PET 250ML|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota|||7|7|20|0||15179010|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
504083|2024-10-28 18:04:58.498525+00:00|7899465200543||1701000|5102|0.0|ALEGRIA FRUIT SAB LARANJA 500ML|pis_aliquota, cofins_aliquota|||19|19|0|0||20091200|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
